radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,250,99,436,94259721,10,39.196653,51.664572,0,1,1,1474469662,1474469662,-108
GSM,250,20,29500,2402,,39.205945,51.666297,436,25,1,1474469658,1474553745,-80
LTE,250,99,436,94259719,2,39.199159,51.661523,413,38,1,1474469660,1475898634,-81
LTE,250,99,436,94358025,12,39.201626,51.662532,181,6,1,1474469659,1474553748,-82
LTE,250,99,336,94273801,92,39.211578,51.675076,844,40,1,1474469658,1478475948,-76
LTE,250,99,436,94264583,22,39.207274,51.668264,75,3,1,1474469658,1474553745,-90
LTE,250,99,436,94352137,11,39.191411,51.668834,320,21,1,1474469662,1478475948,-85
LTE,250,99,336,94348808,111,39.183815,51.68653,86,8,1,1474469664,1478475948,-93
LTE,250,99,436,94358023,5,39.205308,51.665347,513,14,1,1474469659,1475898634,-78
LTE,250,99,436,94313992,15,39.195503,51.665438,124,7,1,1474469662,1474553748,-101
LTE,250,99,436,94264585,29,39.206344,51.666921,166,13,1,1474469658,1475898634,-77
LTE,250,99,436,94259720,6,39.197433,51.659095,341,17,1,1474469660,1475898634,-78
LTE,250,99,336,94273800,87,39.236533,51.666415,52,3,1,1474469667,1474469667,-95
LTE,250,99,436,94259977,47,39.18678,51.672612,302,13,1,1474469663,1478475948,-91
LTE,250,99,436,94259975,40,39.18457,51.679835,596,42,1,1474469663,1478475948,-76
LTE,250,99,436,94353416,63,39.230839,51.667044,655,13,1,1474469667,1478475948,-85
LTE,250,99,436,94286344,45,39.229364,51.667475,1156,38,1,1474469666,1478475948,-81
LTE,250,99,336,94351368,93,39.225825,51.667647,27,2,1,1474469668,1474469668,-85
LTE,250,99,436,94357767,9,39.192161,51.666376,629,6,1,1474469662,1478475948,-87
LTE,250,99,336,94351367,91,39.236208,51.666443,457,18,1,1474469667,1478475948,-84
UMTS,250,99,436,94313992,,39.202506,51.669473,0,1,1,1474472928,1474472928,
GSM,250,2,3620,43353,,39.30755,51.647329,0,1,1,1474475447,1474475447,
UMTS,250,20,29700,1215552,135,39.274065,51.662821,0,1,1,1474476697,1474476697,
UMTS,250,20,29500,1211519,296,39.245358,51.658045,0,1,1,1474476696,1474476696,
UMTS,250,20,29501,1213806,316,39.239019,51.644783,192,3,1,1474476697,1477021613,
UMTS,250,20,29501,1210189,346,39.241453,51.643387,0,1,1,1474476697,1474476697,
UMTS,250,20,29500,1211522,296,39.244648,51.656071,0,1,1,1474476697,1474476697,
UMTS,250,20,29500,1211520,297,39.241433,51.65025,0,1,1,1474476697,1474476697,
UMTS,250,20,29700,1210185,354,39.24911,51.665513,2,2,1,1474476697,1476435215,
UMTS,250,20,29500,1211526,297,39.242333,51.652431,0,1,1,1474476697,1474476697,
UMTS,250,20,29700,1213787,354,39.250631,51.668378,11,2,1,1474476697,1476435215,
UMTS,250,1,2703,23734649,314,39.187122,51.703968,819,9,1,1392736908,1476241690,
LTE,250,99,736,94288137,251,39.258985,51.684931,565,36,1,1474524764,1479589540,-87
LTE,250,99,836,94260745,179,39.253761,51.683264,844,6,1,1474524764,1474607205,-93
LTE,250,99,836,94260744,174,39.247414,51.668578,2526,17,1,1474553744,1478475948,-83
LTE,250,99,436,94381831,38,39.218227,51.670854,110,6,1,1474553744,1478475948,-92
LTE,250,99,836,94260743,172,39.254872,51.672979,406,21,1,1474553752,1479128378,-80
LTE,250,99,436,94264584,24,39.246937,51.665253,0,1,1,1474553752,1474553752,-96
UMTS,250,1,2700,23732829,192,39.245433,51.652202,99,2,1,1474573771,1479049661,
UMTS,250,1,2700,23732831,208,39.24605,51.651401,0,1,1,1474573771,1474573771,
UMTS,250,1,2703,23753449,173,39.183114,51.692926,410,27,1,1395686402,1475651242,-94
LTE,250,99,836,94321415,199,39.258596,51.682213,486,21,1,1474607205,1479128378,-80
LTE,250,99,836,94321417,206,39.255838,51.681242,269,9,1,1474607205,1475898634,-77
UMTS,250,1,2703,23738049,414,39.209388,51.671863,0,1,1,1474619217,1474619217,
LTE,250,99,736,94266121,287,39.230241,51.70807,1491,29,1,1474642581,1474919244,-101
LTE,250,99,736,94354953,198,39.242223,51.6916,2756,75,1,1474642579,1479128377,-74
LTE,250,99,736,94354951,194,39.255456,51.687832,496,42,1,1474642578,1479128377,-72
UMTS,250,20,29700,882,,39.291917,51.653554,0,1,1,1474656560,1474656560,-65
UMTS,250,20,29502,1210046,,39.181826,51.663901,0,1,1,1474726087,1474726087,
UMTS,250,20,29502,1213986,,39.184254,51.663157,0,1,1,1474726087,1474726087,
LTE,250,20,29601,92175373,183,39.227887,51.694872,0,1,1,1474762424,1474762424,
UMTS,250,20,29300,1213809,,39.200899,51.66468,0,1,1,1474880861,1474880861,
LTE,250,99,336,94285063,121,39.19556,51.697727,261,9,1,1474882123,1479128377,-107
LTE,250,99,336,94289928,96,39.211436,51.686159,52,3,1,1474882123,1474882123,-90
LTE,250,99,836,94321416,201,39.257962,51.677207,365,20,1,1474882124,1479128378,-72
LTE,250,99,336,94285064,123,39.206922,51.692211,84,6,1,1474882123,1479128377,-80
UMTS,250,1,2703,23753560,418,39.162998,51.707866,91,2,1,1474891973,1475824068,
UMTS,250,1,2703,23760859,439,39.164658,51.706831,162,3,1,1474891974,1475824068,
UMTS,250,20,29502,1211450,,39.189801,51.696047,0,1,1,1474927742,1474927742,
UMTS,250,20,29502,1209967,0,39.186241,51.673327,82,3,1,1474927742,1476913356,
UMTS,250,20,29502,1214044,,39.190667,51.688357,0,1,1,1474927742,1474927742,
UMTS,250,20,29502,1214451,,39.195358,51.698714,15,2,1,1474927742,1475525393,
UMTS,250,20,29502,1210092,,39.190279,51.692163,0,1,1,1474927742,1474927742,
UMTS,250,20,29502,1214041,,39.190698,51.686839,0,1,1,1474927742,1474927742,
LTE,250,20,29300,92265483,0,39.16569,51.71179,0,1,1,1475019909,1475019909,
LTE,250,20,29300,92265485,0,39.171466,51.712422,0,1,1,1475019909,1475019909,
LTE,250,20,29300,92166924,0,39.167744,51.71225,0,1,1,1475019909,1475019909,
LTE,250,20,29502,92221965,0,39.191963,51.663875,0,1,1,1475019909,1475019909,
LTE,250,20,29820,92209164,0,39.164593,51.693194,0,1,1,1475019909,1475019909,
LTE,250,20,29502,92221964,0,39.191294,51.664612,110,2,1,1475019909,1478355946,
LTE,250,20,29801,92270860,0,39.187972,51.662864,14,2,1,1475019909,1478355946,
LTE,250,20,29300,92240141,0,39.16341,51.702785,0,1,1,1475019909,1475019909,
LTE,250,20,29300,92262924,0,39.170789,51.712378,0,1,1,1475019909,1475019909,
UMTS,250,2,3620,23670759,,39.24131,51.64913,0,1,1,1475020286,1475020286,
UMTS,250,20,29502,1212073,,39.190148,51.663274,0,1,1,1475020570,1475020570,
UMTS,250,20,29502,1212070,,39.190273,51.663369,0,1,1,1475020570,1475020570,
UMTS,250,20,29820,1211542,,39.174191,51.678466,0,1,1,1475020570,1475020570,
UMTS,250,20,29820,1212913,,39.166169,51.682285,0,1,1,1475020570,1475020570,
UMTS,250,20,29801,92208651,,39.163343,51.670128,0,1,1,1475020570,1475020570,
UMTS,250,20,29801,1212789,,39.168756,51.676896,26,2,1,1475020570,1479492892,
UMTS,250,20,29820,1211541,,39.16525,51.672657,76,2,1,1475020570,1478909144,
UMTS,250,20,29820,1211543,,39.17183,51.676898,0,1,1,1475020570,1475020570,
UMTS,250,20,29820,1209954,,39.166803,51.681806,0,1,1,1475020570,1475020570,
UMTS,250,20,29820,1210013,,39.165635,51.685664,0,1,1,1475020570,1475020570,
UMTS,250,1,2701,23763949,3,39.183615,51.653128,0,1,1,1475039220,1475039220,
UMTS,250,1,2703,23725801,426,39.162106,51.710072,471,3,1,1405142413,1475587350,
LTE,250,1,13600,38692865,120,39.176543,51.654673,0,1,1,1475110178,1475110178,
UMTS,250,1,2703,23767360,131,39.221827,51.668741,101,5,1,1475193564,1478640931,
UMTS,250,1,2703,23732189,267,39.232463,51.700236,0,1,1,1475193564,1475193564,
UMTS,250,1,2703,23725911,359,39.188426,51.715339,3219,379,1,1399438804,1475193564,
UMTS,250,1,2703,23761359,174,39.219177,51.682236,0,1,1,1475193564,1475193564,
UMTS,250,1,2703,23767061,283,39.231526,51.698374,0,1,1,1475193564,1475193564,
UMTS,250,1,2703,23743919,433,39.233273,51.685298,746,5,1,1392737880,1475737645,
UMTS,250,20,29820,1214505,,39.184543,51.680935,405,2,1,1475246033,1476317267,
UMTS,250,99,33650,15468043,,39.143744,51.654236,0,1,1,1475338146,1475338146,
UMTS,250,1,2703,23725490,8,39.197439,51.695155,1108,26,1,1395724202,1476241690,-97
UMTS,250,1,2703,23725819,293,39.205571,51.692357,766,3,1,1475362090,1476837470,
UMTS,250,1,2703,23767050,275,39.224468,51.69021,311,2,1,1475362090,1476837470,
UMTS,250,1,2703,23762860,33,39.173762,51.706133,207,2,1,1475362090,1475587351,
UMTS,250,1,2700,23733791,424,39.238143,51.692287,0,1,1,1475442545,1475442545,
